userName,content,score,thumbsUpCount,at
adit Aditya,baru coba semoga pelayanan bagus dan memuaskan,4,0,2025-05-12 14:48:51
Nyamik,"Saya sudah beli di toko ini sebanyak 8 kali, barangnya cukup bagus pengemasannya juga GK GK jl",5,0,2025-05-12 14:44:38
Arif Fir,"Iklan masuk ke dalam game, lagi war besar. Agak laen ni apk, ganyaman bgtt sumpah langsung uninstal. cuman tokped yg iklqn sampe masuk gitu. GJ",1,1,2025-05-12 13:17:46
Kupluk ireng,"Parah Tokopedia narik dana di persulit parah pembeli sudah menyelesaikan, parah sekali CS ga balas yang balas Robot kapok jualan d Tokopedia",1,1,2025-05-12 13:15:20
Fariz Faizal,kok gak ada bebas ongkirnya?,1,4,2025-05-12 12:57:58
Adhi Tama,terbaik,5,0,2025-05-12 12:47:08
Zainab Putri,sangat membantu,4,0,2025-05-12 12:43:01
nurul qiptiyah,harga murah meriah.banyak promo,5,1,2025-05-12 12:42:51
Sahrul Jpot,baik,5,0,2025-05-12 12:16:25
not bad,lumayan bagus,3,1,2025-05-12 12:16:21
Mas Bayu,Setelah di-update kenapa jadi susah sekali untuk buka item barang. Ada jeda lumayan lama kadang juga tidak bisa di buka. Tidak ada perubahan sama sekali.,1,2,2025-05-12 12:00:30
Andrik Susilo,mantappp,5,0,2025-05-12 11:57:24
Yusup Sidik,kecewa mau laporan kena tipu malah gabisa melaporkan payah,1,1,2025-05-12 11:35:09
Sutris No,ok,5,0,2025-05-12 11:31:09
Ridwan.,Toko Online Terbaik Di Indonesia.,5,0,2025-05-12 11:29:05
Pengguna Google,"Memburuk, Jauh lebih baik si Oren drpd lu",1,2,2025-05-12 11:28:13
Dyren,"nyesel pesen disini, barang tidak sampai, uang tidak kembali",1,0,2025-05-12 11:06:22
Nur Kholis,sebenernya saya suka blanja di tokped.malesnya jalo pas ktmu expedisinya yang JNE..bisa lima hari sampai seminggu baru sampai.padahal dari toko daerah yang sama kalo j&t 3 hari sudah sampai.walupun co di hari libur tgl merah.tiga hari rata2 sudah sampai..kalo bisa jngan lah kasih kirim JNE sangat lama,2,0,2025-05-12 10:46:29
Nurhadin,buruk.... buruk...,1,1,2025-05-12 10:43:31
Nasori Bnn,good,5,0,2025-05-12 10:35:29
Yovita Cornelia Stassen,"dulu pernah beralih dari si oren ke Tokopedia karena diskonnya banyak dan lebih murah, tapi kenapa sekarang kasi voucher nya jarang banget :(",3,2,2025-05-12 10:16:57
Kritz,sep gercep lgsg dibenarkan,5,0,2025-05-12 10:08:57
Aruminingsih,pengiriman barang sering lama,4,0,2025-05-12 10:05:09
PanDan,"masalah pada pesanan saya tidak langsung di proses, sudah mau 1 bulan belum selesai",5,0,2025-05-12 10:02:02
Dhany Fvnky,gak bisa cod di luar pulau jawa kalo bisa saya tambahin,2,1,2025-05-12 09:42:30
Kiong tan,terima kasih pak toped,5,1,2025-05-12 09:42:17
Dadang Rahman,so far belanja di tokped ga pernah ngerasa ketipu. paling kadang kurirnya aja yang bikin kesel,5,0,2025-05-12 09:36:13
jen jen,"Nice good, thanks.. 🙏👍",5,0,2025-05-12 09:10:40
heri yoto,ok,5,1,2025-05-12 08:56:01
Takera4911,top markotop,5,1,2025-05-12 08:55:39
ian Setiawan,perfect,5,0,2025-05-12 08:49:32
Igris Kaisel,mudah banget good job,5,0,2025-05-12 08:34:33
Irwan Syah,mudah diingat dan lebih bersahabat,5,0,2025-05-12 08:25:59
Dathian Dawing,"Dua kali saya pesan barang, tidak sampai2 Saya mesti hilang uang dan hilang barang di saat bersamaan, yang benar aja lahh...",1,0,2025-05-12 08:15:39
Agus Setyawan,"Bagus, sangat membantu 🤝",5,1,2025-05-12 08:04:23
Bang Tang,"Toko pedia bagus hanya sayang proses pengiriman terlalu lama lalu ada toko yang kurang ajar pesan apa yang di tidak sesuai sehingga saya mengalami kerugian konplain tapi tidak ada tanggapan pesanan saya barang dengan harga 8,900 tapi yang di kirim barang dengan harga 5,999 jika jumlah pesanan hanya 1 atau 2 pcs itu tidak masalah tapi pesanan saya berjumlah 24 pcs sampai sekarang tidak ada niat baik penjual semoga tokopedia bisa menyaring para pnjual nkal nm baik tokopedia lm lm bisa hancur",3,0,2025-05-12 07:57:42
Tatiek Ariffin,"kenapa halaman home jadi ga seperti biasa ya...mo bayar pdam, bpjs jd ga bisaaaa😭",5,0,2025-05-12 07:02:31
Alfi Santoso,"Tindak Lanjut Layanan Pengaduan Konsumen atas Toko yang terindikasi penipuan lama. Saya sudah laporkan komplain dan tunjukan bukti-buktinya, sampai dengan saat postingan ini dibuat belum ada tindaklanjut dari Tokopedia. Mohon segera proses komplain saya dan toko yang terindikasi penipu. Agar tidak ada lagi masyarakat Indonesia yang tertipu toko tersebut.",1,0,2025-05-12 06:49:17
Saefi Alwi,lumayan,4,0,2025-05-12 06:47:27
Miftahul Arifin,Pengiriman di toko pedia lelet lebih baik di shopee cepat dan akurat tolong di tingkat kan dong pengiriman nya,1,1,2025-05-12 06:19:41
har yono64,Tokopedia emang yg terbaik,5,0,2025-05-12 05:53:44
Royan Abdurrafi,"barang yang di beli udah dibatalin eh diskon nya malah hangus/ilang, minimal ga ilang lah diskon nya klo pesanan nya di batalin ga enak apk ini ga kaya apk sebelah!!",1,0,2025-05-12 05:26:45
Kami sarman,"aplikasi terburuk , mau ganti kata sandi akun menunya tidak muncul contact cs suru login ulang ttp aja ga muncul. aplikasi ini mempersulit pengguna",1,0,2025-05-12 04:28:15
Dedy Setiawan,yongkrut,5,0,2025-05-12 02:48:39
Devi Rasya Jibrani,"Tokopedia sekarang pelayanan nya buruk. Sudah beberapa x saya CO barang tp pengiriman sllu saja lama tdk sesuai dgn estimasi. Di cancel udh g bs, ditunggu² blm jg tiba. Tdk seperti di Shopee jika pesanan terlambat dr tgl yg di tentukan, pembeli akan mendapatkan garansi voucher. Dr pihak seller fast respon tp pihak ekspedisi nya malah loyo. So.. maaf saya kasih rate 1",1,12,2025-05-12 01:52:57
hary inzaghi,selama pakai tokopedia gak ada kendala dan aman aman saja semoga selamanya kaya gini,5,1,2025-05-12 01:05:42
Andres Dres,"toko pedia oh toko pedia kenapa akhir "" ini banyak seller toko yg nakal trutama yg jual barang pre order gak sesuai yg di tawarkan produknya dengan iming"" harga murah tapi ga sesuai yg jual.tolong di tidak ya biar ga banyak korban lg.",5,0,2025-05-12 00:44:52
Ken Zha,"first time belanja di Tokopedia, bnr bnr dr awal fiturnya bkin bingungin, ak coba pesen barang, trus ak hapus apk nya, trs di download lg, susahhh loginn nyaa lagiiii, udh pake Gmail masuk pake kode, kode nya ga kekirim, giliran pake no telp, katanya belum terdftar pdhal jls jls prnh terdaftar,sekrnggg ak malahh gtw pakt aku dmnn, pasrah aja nungguin paketny Dteng dehh😓, but kalo aku disuruh belanja di Tokopedia lagi, gamauu, bukan Krn apaa tp ya gasuka ajaa, cukup pnglmn satu kali smur hidup😪",1,0,2025-05-11 23:10:51
Syarifuddin Aliasma,"Seenak jidat nya driver gojek batalin ud nungguin seharian tiba2 di cancel kan asu. EMG hidup nungguin paket tokoepdia yg dianter driver gojek doang gak ngapa2ain? Ud bayar mahal gak jelas banget. Kalau gak mampu nyediain layanan mending gak usah. Mana estimasi sampainya bisa diubah2 SM tokopedia jd bisa molor dr seharusnya. Inisih namanya nipu gila, makin lama makin sesuka kalian aja cara menangani costumer.",1,14,2025-05-11 22:32:38
Ahmad Dairobi Bin yanto,"sudah di-update malah makin banyak bugnya, sialan. Ditambah lagi tak ada transparansi di sistem pengiriman sehingga ketika resi dicek di website selalu diarahkan ke Tokopedia terus",1,9,2025-05-11 22:31:31
Rahma Fitria,mantap,5,0,2025-05-11 22:19:58
Febry Hariyanto,kalo mau complain masalah kurir ya ke PT. EXPEDISI nya lah kocak masa ke toko wkwkwkwk lawak,5,0,2025-05-11 21:51:28
Salagedang 3,kembalikan saldo dana saya yang sudah di ambil,1,1,2025-05-11 21:15:22
Muhamad Azis samsi,is very good tokopedia.. mauuntap,5,0,2025-05-11 21:12:09
adin ofic,"ud hancur pelayanann,saya jadi penjual pemilik toko sangat menyesall masalah kecil aja tidak bisa di selesaikanmnn!!!!. barang komplain drbpembeli namun saya ajukan tolak karna sudah ikut prosedur namun sampe sekarang sudah 3 minggu uang saya masih ditahan dan komplain blm selesaiiii sangattt kecewaaa sudah tidak mau pake apk tokped lagi kalo gini",1,0,2025-05-11 20:39:05
Dedi Setiawan,"setelah gopaylater berpindah PT, akhir"" ini selalu saja tak bisa dipakai gopaylaternya.",1,0,2025-05-11 20:33:01
Galih Kuncoro J,"TAMPILAN MENU HOME MENGECEWAKAN, KEMBALIKAN TAMPILAN SEPERTI SEBELUMNYA!!!",1,1,2025-05-11 20:05:30
Thio Harianto,MANTAP.,5,1,2025-05-11 19:45:54
Milk,"I am Sorry, for my judgemental 🙏, This App Really Trusted and FairPlay.",5,0,2025-05-11 19:28:24
Cecep Abdul Karim,mantap,5,0,2025-05-11 19:00:40
Azka Karin,wow pelayanan bagus sekali,4,1,2025-05-11 18:57:36
Babi cuki,"apalah aplikasi gajelas, baru mau buka tokped malah akun gua tiba tiba ke logout, alasan nya ada aktivitas abnormal, padahal gw kaga ngapa ngapain hadeh, pas mau login ulang pake akun yang sama malah gabisa, gaje bat malah pas mau login ada tulisan ""akun google tidak ditemukan"" padahal akun gw udh terdaftar+udah gw pake bikin akun tokopedia, hadeh kecewa gw sama aplikasi ini, mana ongkirnya mahal banget lagi, mau beli barang 12k aja ongkir nya 20k++",1,2,2025-05-11 18:52:49
Kang maymen,apps belanja online dengan banyak penipu. saya complain barang dan suruh barang di kembalikan ke toko ny trus alamat si toko gak lengkap dan gak jelas akhir nya barang saya pun gak sampai sampai malah muter muter dan karna barang gak sampai dana di kembalikan ke si penjual penanganan nya ribet padahal udah tau penipu dengan bukti yang udah jelas kenapa toko pedia gak mengembaikan dana dan memblokir penjual nya,1,1,2025-05-11 18:52:31
Sabri (Kelas Diet Online),good,5,0,2025-05-11 18:51:51
Mohamad Allwi,Makin ga jelas tokopedia ekspedisinya kacau ap lagi JNE parah kurir kaga niat kerja... barang udah 10 hari kaga di antar2 komplen pun kaga ada tanggapanya.... ga lagi2 belanja di tokopedia ga jelas...,1,0,2025-05-11 18:30:36
Fahri Arwansyah,"apk aneh, banyak rekomendasi barang yg tidak senonoh. Bahkan sudah berkali kali memilih tidak tertarik tetapi tetap ada rekomendasi nya di homepage, fitur gk tertarik nya gk berguna barang yg di jual juga banyak barang yg gk senonoh tanpa di sensor.",1,0,2025-05-11 18:28:59
Muhammad Fahmi Azzikri,god sangat mudah dlm berbelanja,5,0,2025-05-11 18:22:06
Eko Prasetyo,mudah untuk proses,5,0,2025-05-11 18:17:34
Jaya Negara,APLIKASI SHOP MKIN GAK JELAS,1,0,2025-05-11 18:17:32
Safwan Nhona,bagus,5,0,2025-05-11 18:12:01
Ben- G,"Mohon dilampirkan No telp bagian CS Tokopedia agar kita dapat hubungi, karena tokopediaCare tidak jelas, sudah berhari-hari tidak ada responnya ke chat penjual, terlebih keuntungan yang diperoleh tokopedia salah satunya adalah dari hasil penjualan pelapak yang berjualan di tokopedia, tetapi ketika ada masalah urgent tidak di respon.",2,20,2025-05-11 17:49:31
Muhammad Zidan Hawari,lag parah,1,0,2025-05-11 17:37:22
minnatun meymey,gak jls apk,1,0,2025-05-11 17:28:53
Abdul Rohman,"semenjak gabung dengan sebelah, promo kupon jadi menurun, performa aplikasi juga lemot yg dulunya ringan enak sat set sekarang malah lamban",2,0,2025-05-11 17:18:17
Aciet Iskandar,tidak ada alasan untuk pembatalan untuk seller yg tak kunjung mengirim barang,1,0,2025-05-11 17:15:18
Rey Askar,wokeh,4,0,2025-05-11 17:01:22
Japra Chanel,"baru coba pake tokped biasanya pake yg sebelah,pengirimannya lama,couriernya malas,cuma telpon ga sampe kerumah,telpon ga ke angkat laporan di aplikasinya",3,0,2025-05-11 16:56:19
Songgakure,"komplain barang kurang baru selesai di proses setelah 1 bulan gila ya, lama kali Tokopedia proses komplain padahal bukti dah jelas di video unboxing pas barang retur jumlahnya gak sesuai dan pembeli harus tanggung biayanya kena pajak juga gak diganti 57k biaya pajak harus ditanggung padahal di toko Oren mana ada barang retur karena kesalahan penjual pembeli yang nanggung biaya ini itu gak memihak pembeli, padahal jelas jelas penjual yang salah pembeli yang nanggung akibatnya 👎👎",1,0,2025-05-11 16:28:02
oki andiyas,"Semenjak di update makin bingung mau isi pulsa bayar tagihan atau cek lain nya Menu nya gk simple seperti sebelum nya Makin susah makin ribet dalam pengoperasian nya Tolong dong min perbaiki sprti menu dlu Banyak menu memudahkan dalam pembelian/pembayaran tagihan,dll",1,30,2025-05-11 16:27:06
Yudhistira Krisna,"respon dari tim CSF sangat lambat,",1,0,2025-05-11 16:22:21
Sri Herykartini,murah,5,0,2025-05-11 16:21:05
Rafi Geming,aplikasi paling jelek,1,0,2025-05-11 16:10:06
Dipra Kesuma,apk merchant yang oke untuk saat ini,5,1,2025-05-11 15:45:11
Banana Oren,online shop terbaik di indonesia cuma Tokopedia. itu aja titik,5,0,2025-05-11 15:36:57
Zulfikar Rafif,sangat membantu,5,0,2025-05-11 15:21:23
Aigis Aegis,belanja mudah.jadi resaler mudah,5,1,2025-05-11 15:07:11
Nana Mulyana,ini kenapa tampilan beranda nya hilang semua pasilitas top up dan yg lainnya,5,0,2025-05-11 14:36:20
Aji CIKONG_7295,proses pengembalian barang terlalu ribet,1,0,2025-05-11 14:35:41
dimas Firmanza,baikk,4,1,2025-05-11 14:19:39
ando w,Refund lama,5,0,2025-05-11 13:51:45
Nick Abimanyu,Terimakasih Tokopedia atas pelayanannya yang selama ini telah membantu saya dalam berusaha.,5,0,2025-05-11 13:35:46
nabila Nadzif,mantap,5,0,2025-05-11 13:18:08
Gustaf Ratatoile,"saya turunkan bintangnya, kalau ada bintang nol saya beri bintang nol aplikasinya lemot sekali, sudah mulai seperti aplikasi sebelah lemot",1,0,2025-05-11 13:17:19
Surya Maryo,"udan 6 hari TokopediaCare gk respon chat, ngajuin komplain serasa kek orang ngemis.. padahal barang retur udah sampe ke penjual, sampe sekarang saldo masih ketahanan dan gk ada respon sama sekali, kecewa",1,0,2025-05-11 12:46:23
yogi pramono,"membuka produk di aplikasi, kenapa jadi lelet/ lemot ya......???",4,0,2025-05-11 12:30:10
adzinur nugraha,pada mahal ongkirnya,2,0,2025-05-11 11:47:25
Muhammad Milhan,gak bisa COD,1,0,2025-05-11 11:39:20
Ilham Nazhril,oke,5,0,2025-05-11 11:28:54
Riski Hidayat Nasution,ini kenapa jadi kek gini tampilan nya mau beli pulsa atau token listrik dmn coba?,5,1,2025-05-11 11:20:14
firlianaputri firli,g bsa cod,1,0,2025-05-11 11:13:05
erwin 390,"Setelah update lemottt banget bagus yg dulu aplikasi nya yg sekarang setelah hapus whitelist/ favorit barang balik lagi ke awal atas jadi pegel schroll keatasnya , chat dari seller tidak bisa dihapus jadi bala dan tidak ada notifikasi ke HP padahal sudah clear cache bahkan di install ulang masih sama tetap begitu, Dan rekomendasi kurirnya pun tidak ada pilihan yang parahnya pickup telat terus sampai berhari2, Tolong di NOTE ini !!!! sampai keatas agar Pelanggan Puas dan rating bisa naik",1,40,2025-05-11 11:12:14
Nandang Rochaendi,mantap,5,1,2025-05-11 10:58:47
Ilyas Kris,admin nya lola,1,0,2025-05-11 10:53:27
Orvin Juliand,"Pihak tokopedia tidak bertanggung jawab, fitur-fitur bermasalah menyusahkan merugikan pembeli dalam uang dan data pribadi",1,1,2025-05-11 10:40:34
Mr Zul,mantap 👍,5,0,2025-05-11 09:35:04
Zhrotuu,"mau daftar affiliate tp gk bisa"", krn sistem nya eror gimana sihh",3,0,2025-05-11 09:34:25
Iis Sunarti,belum pernah download apk ini tapi saldo dana saya melakukan transaksi ke toko pedia,1,1,2025-05-11 09:07:28
Abun,mantap,5,0,2025-05-11 08:43:31
Handoko Lau Pangestu,"baru kaliini saya rating aplikasi buruk, saya chat cs tidak ada balasan sudah ikuti step untuk tanya cs juga memang dari cs nya tidak ada balasan, pesanan saya di tahan penjual (penipuan) tidak ada respon dari penjual harus menunggu cancel automatis dari aplikasi yang sangat lama sampai sekarang pun beli, dan cs tidak ada balasan sama sekali lepas tangan!!!",1,6,2025-05-11 08:38:14
Handi Nuari (Nuariez),"ini kenapa tampilan awal halaman jadi berubah? menu awal pada pindah kemana? banner promosi, menu gopay, menu pembayaran dll pada hilang gak bisa diakses...",1,1,2025-05-11 08:33:56
Aga Damian,oke tidak ribet,5,0,2025-05-11 08:30:05
Dwi Agustawan (villa 77 jimbaran),ga beres tokopedia ini. sy belanja dan di batalkan kirim oleh penjual. tpi saldo sy tertahan dari tgl 19 april senilai 10jtan. dan sy ga bisa belanja jadinya. complain hanya di balas ai. tidak di hubungkan cust service. dan akhirnya smpai skrng uang blm kembali,1,31,2025-05-11 08:12:38
Ipank Putra,Di sini mayan lengkap sih dari pada toko lainnya tapi yang gak aku suka adalah pengiriman lama pesan dari tanggal 5 sampai tanggal 11 blum sampai,3,0,2025-05-11 07:37:13
Zaman Aneh,Lengkap barangnya,5,0,2025-05-11 07:09:54
Mr T,"Update terbaru membuat harga produk menjadi langsung harga setelah diskon dengan voucher tokped tanpa mencantumkan harga asli dari penjualnya dan menu voucher diskon gak bisa dihapus ya kali iphone 13 16 juta dicoret jadi 8juta? ternyata diskonnya cuma 50rb dari tokped, wajarnya kan 8.050.000 bikin ribet ngitung lagi",1,4,2025-05-11 06:47:08
Edi,"setelah checkout tdk bisa ganti metode pembayaran, harus batalkan dulu dan setelah batal, daftar keranjang kosong dan harus cari lagi.",2,0,2025-05-11 05:45:28
Abdul Aziz Muslim,proses cepat dan mudah,5,0,2025-05-11 04:27:21
Iyus Wxb,ok,5,0,2025-05-11 04:14:02
Yefi nuraufa,goodgoodgood,5,0,2025-05-11 04:12:58
Globe Heart,ok,5,0,2025-05-11 03:35:54
Christof Justin Hutabarat,sangat membantu,5,0,2025-05-11 03:23:58
Zaenal Arifin,OK,4,0,2025-05-11 02:43:11
kepin sola,"sicepat lemot banget min, ganti ekspedisi aja",1,0,2025-05-11 02:39:35
azam Mochammad,"saya membatalkan pembelian yang sudah saya bayar ,saldo tidak kembali dan tidak ada tanggapan sama sekali dari costumer service",1,0,2025-05-11 02:29:54
Nugroho Adi,mantul,4,1,2025-05-11 02:01:39
Dani,SANGAT MEMBANTU,5,0,2025-05-11 01:55:24
adeon 13,"Kurir rekomendasi lama parah, katanya system canggih, tapi malah di putar putar,, dari jakarta ke kota saya itu biasanya cuma sehari, sekarang dari jakarta ke kota saya masa butuh 6 hari, tolol banget systemnya dan keterangannya juga kurang jelas, kalau terus seperti ini, saya malas pakai tokopedia lagi",1,39,2025-05-11 01:36:33
Wanono aza,elektronic,5,0,2025-05-11 00:57:31
IPIK IPIK,apk tolol penjual ngirim barang ga ada blm sampe udah komplain dll di jawab sama bot Ampe dana di kirim ke penjual mikir dongo,1,0,2025-05-11 00:20:51
PC Bodol,gimana ngak bisa pilih kurir spesifikasi... pindah sebelah klo gitu,3,3,2025-05-11 00:13:24
Ipan Ipan,transaksi mudah,5,0,2025-05-11 00:07:56
Iwan Sibuyung,"ini gimana ceritanya ya, ko saldo dana saya hilang ada transaksi ke Tokopedia? sedangkan saya tidak pernah transaksi ke Tokopedia,",1,0,2025-05-11 00:07:03
Erna Wati,mantaaf,5,0,2025-05-11 00:00:20
Rai Official,"sangat membantu,cuma sekarang aplikasinya jadi lemot",5,0,2025-05-10 23:49:40
Selna Austin H,"Mana voucher diskon yang kau janjikan itu ha, peeeet tokpeettt",5,1,2025-05-10 23:46:56
Sündenjäger 0000,Banyak toko dengan produk ribuan hasil duplikasi tanpa sepengetahuan pemilik toko asli hal ini benar2 sangat merugikan,1,0,2025-05-10 23:14:50
Yulianto Saputro,ya oke lah,5,0,2025-05-10 23:08:58
Arif Rahmat,pelayanan buruk sekali tidak ada kejelasan saya pesan barang tidak sampai disuruh menunggu untuk pengembalian dana sampai 3 bulan lebih sampai sekarang pun tidak ada kejelasan,1,0,2025-05-10 22:55:55
Suhandik Bojonogoro,Dengan toko pedia semua masalah dapat mudah mendapat solusi,5,0,2025-05-10 22:53:35
Lukman Haqim,potongan/voucher diskonnya pelit parah..,2,0,2025-05-10 22:53:32
Adit Hermawan,"saran kepada developer untuk tampilan awal lebih baik di balikan seperti sebelumnya dikarenakan untuk mencari seperti pembelian pulsa, gopay,gopaylater dan sebagainya kita sebagai pengguna kesulitan mencarinya. terima kasih",4,6,2025-05-10 22:52:04
Eliana Faizal,"Makin kesini makin kurang berminat, dari tampilan menu akun, keranjang, dan transaksi berlangsung. Tidak ada kupon diskon/cashback. Lebih suka tampilan saat 2023.",1,1,2025-05-10 22:47:59
